accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,currentBalance,cardPresent,expirationDateKeyInMatch
748668928,748668928,20000,11022.92,2016-09-12 20:54:58,281.88,Universe Massage #859227,US,US,9.0,1.0,personal care,2021-01-07,,,218,218,2608,PURCHASE,False,8977.08,True,False
335334122,335334122,15000,9138.63,2016-10-25 15:54:21,5.59,gap.com,US,US,90.0,1.0,online_retail,2026-01-08,,,465,465,5968,PURCHASE,False,5861.37,False,False
782400169,782400169,15000,13323.82,2016-01-10 03:56:04,9.37,Ray's Fries #153092,US,US,5.0,1.0,food,2018-01-10,,,978,978,5055,PURCHASE,False,1676.18,True,False
556325517,556325517,7500,5395.16,2016-02-25 13:57:21,106.15,sears.com,US,US,5.0,1.0,online_retail,2018-01-11,2014-12-04,2014-12-04,747,747,284,PURCHASE,False,2104.84,False,False
306812486,306812486,15000,14816.27,2016-09-03 07:34:34,53.69,Texas Gas #500923,US,US,5.0,1.0,fuel,2025-01-04,2014-08-01,2014-08-01,904,904,3256,PURCHASE,False,183.73,True,False
812328116,812328116,5000,1967.45,2016-10-25 10:07:01,140.65,gap.com,US,US,9.0,1.0,online_retail,2024-01-05,,,312,312,5335,PURCHASE,False,3032.55,False,False
513741906,513741906,7500,5060.68,2016-07-09 22:54:48,12.8,AMC #79863,US,US,9.0,8.0,entertainment,2027-01-11,,2016-03-07,766,766,0,PURCHASE,False,2439.32,True,False
801983030,801983030,5000,3745.31,2016-12-03 05:14:39,52.63,Shell Gas #820025,US,US,2.0,1.0,fuel,2024-01-05,,,623,623,9167,PURCHASE,False,1254.69,True,False
395834315,395834315,2500,603.44,2016-02-10 10:25:46,8.12,Rodeway Inn #693706,US,US,5.0,1.0,hotels,2020-01-04,,2016-06-01,827,827,78,PURCHASE,False,1896.56,True,False
918205645,918205645,500,149.46,2016-04-03 20:19:48,52.16,Dairy Queen #459261,US,US,9.0,1.0,fastfood,1931-01-01,,,302,302,8177,PURCHASE,False,350.54,True,False
542293379,542293379,1000,110.38,2016-11-19 01:52:43,3.12,cheapfast.com,US,US,9.0,1.0,online_retail,2023-01-01,2009-01-12,,625,625,6346,PURCHASE,False,889.62,False,False
632120503,632120503,7500,5677.15,2016-09-10 17:36:42,32.2,West End Beauty #542603,US,US,5.0,1.0,personal care,1931-01-07,,,183,183,5502,PURCHASE,False,1822.85,True,False
610713467,610713467,2500,1166.48,2016-07-20 17:10:09,129.2,Oklahoma City Post,US,US,5.0,1.0,subscriptions,2021-01-05,,,294,294,2319,PURCHASE,False,1333.52,False,False
521563166,521563166,5000,2986.33,2016-10-20 02:49:36,100.06,Hardee's #97825,US,US,9.0,1.0,fastfood,2029-01-02,2015-01-01,2016-05-05,310,310,4411,PURCHASE,False,2013.67,True,False
143498257,143498257,20000,11128.32,2016-10-24 03:59:26,19.45,NY BBQ,US,US,2.0,1.0,food,2018-01-08,,2016-05-09,164,164,6421,PURCHASE,False,8871.68,True,False
783122633,783122633,10000,1220.92,2016-11-23 12:00:42,238.95,Hardee's #97825,US,US,2.0,1.0,fastfood,2020-01-05,,2016-11-04,963,963,4639,REVERSAL,False,8779.08,True,False
196359719,196359719,15000,14114.84,2016-01-23 14:21:37,336.6,Downtown BBQ,US,US,9.0,8.0,food,2019-01-10,,,376,376,2963,PURCHASE,False,885.16,True,False
353215513,353215513,7500,3774.83,2016-10-27 05:07:34,283.56,Best Deli #329705,US,US,5.0,8.0,food,2019-01-07,2013-04-07,2016-11-05,986,986,2705,PURCHASE,False,3725.17,True,False
891331235,891331235,5000,5000.0,2016-04-02 07:39:41,529.06,AMC #79863,US,US,9.0,1.0,entertainment,2024-01-07,,,930,930,7356,PURCHASE,False,0.0,True,False
343248184,343248184,15000,5463.63,2016-05-11 02:32:15,105.75,gap.com,US,US,5.0,99.0,online_retail,2024-01-03,,,780,780,6431,PURCHASE,False,9536.37,False,False
989540612,989540612,7500,3361.53,2016-10-04 23:24:34,81.23,Ethan Allen,US,US,90.0,1.0,furniture,2019-01-09,,,752,752,8464,PURCHASE,True,4138.47,True,False
508812971,508812971,5000,4608.43,2016-01-04 11:34:33,200.61,sears.com,US,US,9.0,1.0,online_retail,2022-01-11,2015-05-12,2015-05-12,406,406,8608,PURCHASE,False,391.57,False,False
173544488,173544488,7500,3524.85,2016-02-17 16:04:29,25.81,Regal Cinemas #05791,US,US,2.0,1.0,entertainment,1931-01-08,2014-12-04,2014-12-04,711,711,460,PURCHASE,False,3975.15,True,False
326605819,326605819,50000,48230.37,2016-03-15 07:37:03,52.57,amazon.com,US,US,9.0,8.0,online_retail,2028-01-05,,,392,392,9864,PURCHASE,False,1769.63,False,False
606615206,606615206,20000,16999.15,2016-10-08 19:13:32,4.71,Play Store,US,US,9.0,8.0,mobileapps,2028-01-12,,,594,594,8926,PURCHASE,False,3000.85,False,False
485841698,485841698,15000,14729.17,2016-01-12 16:02:09,0.0,alibaba.com,US,US,5.0,1.0,online_retail,1931-01-05,,,352,352,2381,ADDRESS_VERIFICATION,False,270.83,False,False
355573512,355573512,7500,7500.0,2016-11-09 21:09:47,53.46,KFC #23833,US,US,5.0,1.0,fastfood,1930-01-10,,,144,144,7919,PURCHASE,False,0.0,True,False
456044564,456044564,10000,9011.51,2016-04-07 00:11:48,14.14,Downtown Diner,US,US,9.0,1.0,food,2026-01-02,2012-05-10,,746,746,5658,PURCHASE,False,988.49,True,False
997379599,997379599,5000,1236.31,2016-03-29 13:34:43,216.55,Fresh eCards,US,US,9.0,1.0,online_gifts,2018-01-06,2012-05-02,2016-03-01,150,150,7270,PURCHASE,False,3763.69,False,False
305087790,305087790,15000,1885.84,2016-11-10 04:03:41,405.58,Rodeway Inn #602775,US,US,5.0,1.0,hotels,2019-01-01,,,270,270,8196,PURCHASE,False,13114.16,True,False
905613008,905613008,5000,1732.91,2016-06-11 08:15:59,100.46,ebay.com,US,US,5.0,1.0,online_retail,2028-01-12,,,647,647,7792,PURCHASE,False,3267.09,False,False
976523537,976523537,5000,2673.46,2016-04-20 08:51:21,92.26,Lyft,US,US,5.0,1.0,rideshare,2020-01-03,2015-09-09,2015-09-09,757,757,7319,PURCHASE,False,2326.54,False,False
697150961,697150961,5000,695.59,2016-10-22 03:01:32,0.55,Arbys #384282,US,US,9.0,1.0,fastfood,2029-01-01,,,280,280,477,PURCHASE,False,4304.41,True,False
125075990,125075990,15000,10477.37,2016-05-30 22:30:49,85.09,Hardee's #315854,US,US,2.0,1.0,fastfood,2023-01-02,2015-12-02,2015-12-02,327,327,171,PURCHASE,False,4522.63,False,False
719873381,719873381,2500,181.68,2016-05-21 06:30:14,348.12,Hardee's #855967,US,US,9.0,1.0,fastfood,2020-01-11,,2016-08-05,986,986,2242,PURCHASE,False,2318.32,True,False
568765450,568765450,20000,1156.02,2016-06-07 03:28:44,432.43,Uber,US,US,5.0,8.0,rideshare,2029-01-04,,2016-12-02,197,197,2608,PURCHASE,False,18843.98,False,False
500427148,500427148,20000,17730.4,2016-10-22 22:52:06,20.94,In-N-Out #650002,US,US,5.0,1.0,fastfood,2029-01-09,2014-06-06,2016-05-05,201,201,1459,PURCHASE,False,2269.6,True,False
219111484,219111484,50000,48783.18,2016-10-31 15:58:10,264.92,Shake Shack #521870,US,US,9.0,1.0,fastfood,1931-01-03,,,215,215,2493,PURCHASE,False,1216.82,True,False
213712368,213712368,20000,7973.46,2016-12-08 02:06:05,72.31,AMC #706324,US,US,5.0,1.0,entertainment,2022-01-01,2014-08-03,2014-08-03,423,423,7674,PURCHASE,False,12026.54,True,False
357222535,357222535,7500,7230.4,2016-10-09 14:22:01,156.95,Uber,US,US,5.0,1.0,rideshare,2028-01-08,,,142,142,9133,PURCHASE,False,269.6,False,False
281211291,281211291,15000,3801.13,2016-10-02 21:03:34,5.26,Renaissance Hotel #851139,US,US,2.0,1.0,hotels,1931-01-12,,,709,709,5558,PURCHASE,False,11198.87,True,False
559699726,559699726,7500,3711.4,2016-05-24 00:44:37,78.34,Uber,US,US,2.0,1.0,rideshare,2029-01-03,2013-10-04,2016-11-01,225,225,9561,PURCHASE,False,3788.6,False,False
370802346,370802346,5000,3245.74,2016-03-11 19:34:31,0.0,Krispy Kreme #262394,US,US,9.0,1.0,fastfood,1931-01-08,,,735,735,1284,ADDRESS_VERIFICATION,False,1754.26,False,False
428892294,428892294,2500,-236.94,2016-06-10 03:24:00,137.27,Fresh Online Services,US,US,9.0,1.0,online_gifts,2022-01-03,,2016-02-05,654,654,4737,PURCHASE,False,2736.94,False,False
719248301,719248301,7500,2466.26,2016-03-20 01:30:37,84.35,Krispy Kreme #903815,US,US,5.0,1.0,fastfood,2029-01-10,2015-05-06,2015-05-06,576,576,2330,PURCHASE,False,5033.74,True,False
660392089,660392089,5000,1167.75,2016-08-22 15:19:56,250.98,Auntie Anne's #829801,US,US,5.0,8.0,fastfood,2023-01-12,,2016-11-04,517,517,6771,PURCHASE,False,3832.25,True,False
552072046,552072046,5000,1581.14,2016-08-31 10:17:15,45.56,Universe Massage #859227,US,US,9.0,1.0,personal care,2021-01-02,2015-02-03,2015-02-03,777,777,6368,PURCHASE,False,3418.86,True,False
308112363,308112363,10000,9908.67,2016-03-26 04:01:41,126.07,walmart.com,US,US,5.0,8.0,online_retail,1931-01-07,,,392,392,7905,PURCHASE,False,91.33,False,False
773883899,773883899,50000,47179.83,2016-05-22 20:01:17,339.77,NYSC #452182,US,US,5.0,1.0,health,2020-01-12,2012-03-03,2012-03-03,803,803,4739,PURCHASE,False,2820.17,False,False
384536423,384536423,15000,10236.46,2016-04-02 14:18:47,73.48,staples.com,US,US,5.0,1.0,online_retail,2027-01-10,2015-12-04,2015-12-04,250,250,9509,PURCHASE,False,4763.54,False,False
340941627,340941627,1000,636.55,2016-05-25 20:17:46,1045.91,gap.com,US,US,2.0,1.0,online_retail,2019-01-11,2015-10-04,,918,918,3008,PURCHASE,False,363.45,False,False
318001076,318001076,50000,43076.19,2016-04-02 16:35:44,97.7,target.com,US,US,9.0,1.0,online_retail,1931-01-09,2015-11-12,,633,633,1789,PURCHASE,True,6923.81,False,False
240456714,240456714,15000,1043.44,2016-07-27 00:52:07,73.05,ikea.com,US,US,2.0,1.0,furniture,2022-01-12,2014-12-08,,439,439,9487,PURCHASE,False,13956.56,True,False
224704824,224704824,500,248.31,2016-04-03 23:34:48,13.73,Walgreens #811259,US,US,9.0,1.0,health,2021-01-02,,,861,861,5951,PURCHASE,False,251.69,False,False
902373182,902373182,10000,10000.0,2016-05-02 12:03:14,133.77,sears.com,US,US,9.0,1.0,online_retail,2029-01-06,2015-05-08,2015-05-08,859,859,4816,PURCHASE,False,0.0,False,False
766726799,766726799,7500,6057.45,2016-08-25 22:47:08,0.0,American Airlines,US,US,5.0,1.0,airline,2025-01-07,,,394,394,5348,ADDRESS_VERIFICATION,False,1442.55,False,False
603611039,603611039,5000,4930.63,2016-08-16 23:18:16,30.44,Oklahoma City Times,US,US,2.0,1.0,subscriptions,1931-01-02,2010-10-07,2010-10-07,839,839,2084,PURCHASE,False,69.37,False,False
975710792,975710792,20000,10143.38,2016-06-10 20:07:48,48.14,Washington Auto Body,US,US,5.0,1.0,auto,2021-01-03,2015-02-08,2015-02-08,371,371,9968,PURCHASE,False,9856.62,True,False
800753180,800753180,1000,427.22,2016-08-25 07:31:27,21.21,alibaba.com,US,US,90.0,1.0,online_retail,2019-01-05,2015-07-04,2015-07-04,868,868,8194,PURCHASE,False,572.78,False,False
686972683,686972683,250,250.0,2016-04-03 05:54:27,67.51,AMC #692956,US,US,9.0,8.0,entertainment,2024-01-03,,,899,899,4237,PURCHASE,False,0.0,True,False
661000898,661000898,1000,644.8,2016-12-22 17:56:27,18.74,abc.com,US,US,2.0,1.0,online_subscriptions,2027-01-04,,,568,568,820,PURCHASE,False,355.2,False,False
721933681,721933681,5000,3761.56,2016-08-28 18:31:16,41.29,Lyft,US,US,5.0,1.0,rideshare,2029-01-11,,,728,728,5248,PURCHASE,False,1238.44,False,False
985081005,985081005,1000,739.02,2016-11-13 19:24:26,229.73,Starbucks #234833,US,US,2.0,1.0,fastfood,2024-01-10,2014-04-07,2016-05-06,988,988,5932,PURCHASE,False,260.98,True,False
456044564,456044564,10000,5433.77,2016-01-31 11:33:08,256.38,apple.com,US,US,5.0,1.0,online_retail,2025-01-03,2012-05-10,,746,746,5658,PURCHASE,False,4566.23,False,False
724845884,724845884,1000,377.17,2016-09-17 21:15:30,275.3,alibaba.com,US,US,80.0,1.0,online_retail,2023-01-09,,,707,707,5019,PURCHASE,False,622.83,False,False
579282375,579282375,5000,5000.0,2016-04-08 00:53:02,0.0,sears.com,US,US,9.0,1.0,online_retail,2021-01-10,,,647,647,1618,ADDRESS_VERIFICATION,False,0.0,False,False
157055905,157055905,20000,12499.89,2016-10-17 08:04:56,144.53,Mobile eCards,US,US,5.0,1.0,online_gifts,2025-01-07,,,972,972,4873,PURCHASE,False,7500.11,False,False
898216887,898216887,5000,1887.48,2016-10-26 17:46:34,44.93,oldnavy.com,US,US,5.0,1.0,online_retail,1931-01-10,,,284,284,6710,PURCHASE,False,3112.52,False,False
876565936,876565936,15000,15000.0,2016-05-07 02:16:02,122.64,Hyatt House #551924,US,US,9.0,1.0,hotels,2019-01-09,,,217,217,2420,PURCHASE,False,0.0,True,False
978812031,978812031,5000,1247.58,2016-10-18 02:04:37,308.62,Starbucks #233261,US,US,9.0,1.0,fastfood,2022-01-02,,,281,281,5565,PURCHASE,False,3752.42,False,False
511766103,511766103,20000,9222.91,2016-04-25 16:56:11,39.25,Sunoco Gas #316345,US,US,9.0,1.0,fuel,2026-01-12,2014-01-06,2014-01-06,570,570,8562,PURCHASE,False,10777.09,True,False
311710839,311710839,7500,4546.25,2016-09-06 11:10:43,50.97,Rodeway Inn #360415,US,US,5.0,1.0,hotels,2025-01-05,2014-06-06,2016-06-09,403,403,2164,PURCHASE,False,2953.75,False,False
234537883,234537883,15000,6690.75,2016-11-10 18:54:55,267.98,Lyft,US,US,5.0,1.0,rideshare,2023-01-06,,,605,605,2618,PURCHASE,False,8309.25,False,False
921414398,921414398,15000,13594.04,2016-01-15 08:32:06,125.66,Burger King #453332,US,US,5.0,1.0,fastfood,2027-01-06,,,499,499,4845,PURCHASE,False,1405.96,True,False
321339733,321339733,7500,1723.41,2016-05-19 04:16:25,96.58,Golds Gym #195674,US,US,80.0,1.0,health,1931-01-05,,,589,589,7814,PURCHASE,False,5776.59,False,False
239875038,239875038,7500,4382.62,2016-02-13 20:10:12,101.32,Hilton Hotels #07414,US,US,5.0,1.0,hotels,2019-01-04,2015-12-03,,383,383,8212,PURCHASE,False,3117.38,True,False
735963776,735963776,2500,574.82,2016-09-10 19:42:25,78.02,Washington News,US,US,5.0,1.0,subscriptions,1930-01-05,2012-08-08,2012-08-08,809,809,9318,PURCHASE,False,1925.18,False,False
233765798,233765798,20000,18071.83,2016-07-30 16:54:39,166.69,Dunkin' Donuts #323125,US,US,5.0,8.0,fastfood,2021-01-07,,,813,813,9896,PURCHASE,False,1928.17,True,False
792317293,792317293,5000,1912.22,2016-09-07 17:36:43,14.16,target.com,US,US,9.0,1.0,online_retail,1930-01-07,,,135,135,3866,PURCHASE,False,3087.78,False,False
626521203,626521203,7500,5876.22,2016-05-09 17:23:50,245.28,cheapfast.com,US,US,9.0,1.0,online_retail,1931-01-08,,,792,792,8698,PURCHASE,False,1623.78,False,False
833270526,833270526,500,115.09,2016-01-20 18:39:41,62.24,ebay.com,US,US,2.0,1.0,online_retail,2027-01-02,,,564,564,3545,PURCHASE,False,384.91,False,False
377838194,377838194,2500,607.66,2016-09-07 14:27:08,18.36,ebay.com,US,US,2.0,1.0,online_retail,2019-01-02,,2016-01-08,921,921,6310,PURCHASE,False,1892.34,False,False
484705396,484705396,10000,4274.2,2016-03-17 21:42:52,14.98,apple.com,US,US,2.0,1.0,online_retail,2019-01-05,,,922,922,4431,PURCHASE,False,5725.8,False,False
324424797,324424797,10000,7618.32,2016-07-21 21:52:26,89.08,Universe Massage #777394,US,US,2.0,1.0,personal care,2020-01-09,2012-09-03,2012-09-03,211,211,6039,PURCHASE,False,2381.68,True,False
547384651,547384651,20000,20000.0,2016-09-02 02:24:32,558.71,Franks Pub #632075,US,US,5.0,1.0,food,2024-01-03,,,632,632,4031,PURCHASE,False,0.0,True,False
158848043,158848043,2500,372.16,2016-03-12 09:13:23,122.98,cheapfast.com,US,US,2.0,1.0,online_retail,2029-01-05,,,153,153,8894,PURCHASE,False,2127.84,False,False
222673961,222673961,5000,4060.85,2016-11-26 10:02:10,105.55,Boost Mobile #553170,US,US,5.0,8.0,cable/phone,2020-01-08,,,483,483,1876,PURCHASE,False,939.15,False,False
937106980,937106980,15000,5092.22,2016-11-03 01:45:35,247.54,AMC #79863,US,US,80.0,1.0,entertainment,2020-01-08,,2016-12-10,312,312,92,PURCHASE,False,9907.78,True,False
318001076,318001076,50000,29632.71,2016-10-15 03:19:16,72.24,apple.com,US,US,5.0,1.0,online_retail,2020-01-07,2015-11-12,2016-01-10,633,633,1789,PURCHASE,False,20367.29,False,False
488111591,488111591,7500,1390.08,2016-12-04 20:15:15,76.47,DailyOmnivore,US,US,2.0,1.0,food_delivery,2027-01-04,,,992,992,8827,PURCHASE,False,6109.92,False,False
128494425,128494425,15000,8069.95,2016-05-11 12:10:53,2.14,Franks Pub #632075,US,US,2.0,8.0,food,2018-01-09,2011-11-12,2011-11-12,358,358,9721,PURCHASE,False,6930.05,True,False
792805703,792805703,7500,398.13,2016-04-03 19:19:15,17.5,Pottery Barn,US,US,5.0,1.0,furniture,2021-01-02,,2016-01-04,273,273,921,PURCHASE,False,7101.87,True,False
690879397,690879397,7500,7074.71,2016-08-12 09:23:26,0.0,Spotify,US,US,5.0,8.0,online_subscriptions,2020-01-07,,,717,717,8674,PURCHASE,False,425.29,False,False
822203001,822203001,5000,4389.1,2016-11-30 14:30:09,168.12,Eazy Tire,US,US,9.0,1.0,auto,2027-01-05,2014-11-01,,180,180,6060,PURCHASE,False,610.9,False,False
633363638,633363638,5000,3581.02,2016-07-15 09:44:18,495.42,In-N-Out #612798,US,US,9.0,1.0,fastfood,2027-01-05,2010-12-02,2010-12-02,867,867,4397,PURCHASE,False,1418.98,True,False
237642418,237642418,7500,7083.67,2016-01-14 06:49:03,35.06,apple.com,US,US,2.0,1.0,online_retail,2029-01-05,,,854,854,1198,PURCHASE,False,416.33,False,False
568818309,568818309,15000,3581.62,2016-02-27 11:41:02,111.35,Popeyes #549616,US,US,5.0,1.0,fastfood,1930-01-09,,2016-02-01,520,520,3740,PURCHASE,False,11418.38,True,False
710782007,710782007,10000,8503.24,2016-01-09 13:57:49,586.78,oldnavy.com,US,US,9.0,1.0,online_retail,1931-01-05,,,363,363,2745,PURCHASE,False,1496.76,False,False
325605172,325605172,1000,1000.0,2016-05-09 04:49:03,212.58,gap.com,US,US,5.0,1.0,online_retail,2020-01-01,,,288,288,4310,PURCHASE,False,0.0,False,False
621002517,621002517,5000,5000.0,2016-12-12 17:26:52,22.21,Spotify,US,US,9.0,1.0,online_subscriptions,2029-01-09,,,301,301,6340,PURCHASE,False,0.0,False,False
537986365,537986365,10000,5479.2,2016-01-09 05:57:45,248.73,Uber,US,US,5.0,1.0,rideshare,2024-01-04,,,511,511,2847,PURCHASE,False,4520.8,False,False
206257508,206257508,15000,3510.39,2016-11-30 10:32:39,200.8,Lyft,US,US,5.0,1.0,rideshare,2023-01-03,,2016-09-02,447,447,4308,PURCHASE,False,11489.61,False,False
214949053,214949053,5000,4293.65,2016-04-13 02:03:01,105.61,alibaba.com,US,US,5.0,1.0,online_retail,2028-01-08,,,551,551,3076,PURCHASE,False,706.35,False,False
423667120,423667120,20000,9986.5,2016-10-18 18:35:09,33.57,Hardee's #102912,US,US,9.0,8.0,fastfood,1930-01-10,2015-03-11,2016-01-09,622,622,6616,PURCHASE,False,10013.5,True,False
982924586,982924586,50000,48072.63,2016-10-11 04:22:09,74.59,Texas Gas #391017,US,US,2.0,1.0,fuel,1930-01-11,,,735,735,3684,PURCHASE,False,1927.37,True,False
937856632,937856632,1000,191.73,2016-02-11 07:43:06,410.77,Lyft,US,US,2.0,1.0,rideshare,2020-01-09,,,987,987,8833,PURCHASE,False,808.27,False,False
723121334,723121334,250,250.0,2016-09-01 19:08:19,160.29,EZ Putt Putt #240241,US,US,9.0,1.0,entertainment,2020-01-08,2014-12-11,2014-12-11,993,993,9062,PURCHASE,False,0.0,True,False
647816222,647816222,15000,5266.05,2016-11-30 05:50:16,166.28,Quizno's #436112,US,US,9.0,1.0,fastfood,2024-01-10,2013-06-09,2013-06-09,383,383,582,PURCHASE,False,9733.95,True,False
833270526,833270526,500,500.0,2016-02-26 20:45:28,236.79,Fresh eCards,US,US,9.0,1.0,online_gifts,2028-01-04,,,564,564,3545,PURCHASE,False,0.0,False,False
697150961,697150961,5000,3487.87,2016-11-04 20:55:55,264.96,Popeyes #767007,US,US,2.0,8.0,fastfood,1932-01-01,,,280,280,477,PURCHASE,False,1512.13,True,False
570476780,570476780,500,398.89,2016-11-26 08:44:37,193.1,KFC #705200,US,US,5.0,1.0,fastfood,2026-01-01,2013-12-11,,993,993,2219,PURCHASE,False,101.11,True,False
318001076,318001076,50000,20168.73,2016-02-09 19:26:42,648.85,discount.com,US,US,5.0,1.0,online_retail,2028-01-10,2015-11-12,,633,633,1789,REVERSAL,False,29831.27,False,False
193706907,193706907,7500,3936.78,2016-10-25 23:47:09,140.93,oldnavy.com,US,US,80.0,1.0,online_retail,2024-01-11,2014-05-12,2014-05-12,700,700,9829,PURCHASE,False,3563.22,False,False
606585165,606585165,10000,9592.68,2016-09-03 17:12:49,116.62,Fresh eCards,US,US,9.0,8.0,online_gifts,2025-01-01,2014-07-05,,739,739,8666,PURCHASE,False,407.32,False,False
149326974,149326974,7500,2079.51,2016-10-04 05:50:19,261.52,KFC #367965,US,US,5.0,1.0,fastfood,2022-01-06,2014-01-05,2014-01-05,954,954,302,PURCHASE,False,5420.49,True,False
322756763,322756763,10000,9469.53,2016-11-08 16:49:54,40.35,Uber,US,US,2.0,1.0,rideshare,2021-01-03,,,467,467,549,PURCHASE,False,530.47,False,False
616967429,616967429,15000,4005.7,2016-07-29 20:34:26,45.54,sears.com,US,US,2.0,1.0,online_retail,2029-01-08,,,256,256,9598,PURCHASE,False,10994.3,False,False
213712368,213712368,20000,15609.04,2016-06-17 17:29:44,78.72,AMC #552863,US,US,9.0,8.0,entertainment,2021-01-05,2014-08-03,2014-08-03,423,423,7674,PURCHASE,False,4390.96,True,False
284596749,284596749,250,144.13,2016-05-08 19:27:52,54.38,Dunkin' Donuts #928549,US,US,5.0,1.0,fastfood,2024-01-12,2015-05-07,2015-05-07,625,625,3681,PURCHASE,False,105.87,True,False
275506914,275506914,250,250.0,2016-10-23 05:27:55,11.19,Dunkin' Donuts #318755,US,US,5.0,1.0,fastfood,2024-01-03,2014-06-12,,689,689,820,PURCHASE,False,0.0,True,False
658033973,658033973,250,248.0,2016-11-16 07:45:52,53.14,Regal Cinemas #05791,US,US,90.0,1.0,entertainment,2025-01-11,2014-04-06,2014-04-06,340,340,5571,PURCHASE,False,2.0,True,False
697150961,697150961,5000,3471.6,2016-04-04 21:01:27,76.19,Auntie Anne's #188685,US,US,9.0,1.0,fastfood,2028-01-06,,,675,675,7049,PURCHASE,False,1528.4,True,False
910946533,910946533,5000,1304.87,2016-10-11 17:08:51,8.42,Lyft,US,US,9.0,1.0,rideshare,2023-01-06,,,869,869,1865,PURCHASE,False,3695.13,False,False
812328116,812328116,5000,3416.93,2016-05-03 11:14:14,148.86,amazon.com,US,US,9.0,1.0,online_retail,2024-01-09,,2016-01-04,312,312,5335,PURCHASE,False,1583.07,False,False
517622547,517622547,5000,3338.4,2016-11-15 22:36:58,132.09,EZ Putt Putt #804489,US,US,9.0,99.0,entertainment,2029-01-06,2012-02-02,,489,489,2286,PURCHASE,False,1661.6,True,False
